stuid,schoolid,days_absent,miles_to_school,pre_test_read,pre_test_math,treatment,atrisk,grade,female
3406,H,5,1.8990916,713,817,1,1,9,1
3407,H,2,4.1472535,730,760,1,1,9,0
3408,H,2,2.3711441,783,707,1,0,9,1
3409,H,3,5.2646198,788,771,1,1,10,0
3410,H,0,4.3577309,780,741,1,0,9,0
3411,H,0,1.8543719,780,788,1,0,9,0
3412,H,0,2.9607193,826,685,1,0,9,1
3413,H,2,5.2255211,845,825,1,1,9,1
3414,H,3,3.5671411,748,813,1,1,11,0
3415,H,0,1.6602738,741,774,1,0,9,1
3416,H,3,4.4914222,740,768,1,1,11,1
3417,H,4,3.7903645,721,766,1,0,10,1
3418,H,4,5.4121523,699,719,1,0,12,1
3419,H,1,4.0995016,732,732,1,0,9,0
3420,H,5,2.7742589,730,763,1,1,10,0
3421,H,0,5.0435333,703,706,1,0,9,1
3422,H,1,4.0505538,727,780,1,1,9,1
3423,H,5,2.2557838,825,762,1,0,12,1
3424,H,3,1.5931633,751,788,1,1,11,0
3425,H,3,2.0894804,779,770,1,0,12,1
3426,H,3,2.9576721,797,683,1,1,11,1
3427,H,2,2.436646,752,818,1,1,9,1
3428,H,2,6.792027,744,734,1,0,9,0
3429,H,0,.077457525,784,772,1,0,10,1
3430,H,2,3.1968129,749,742,1,1,10,1
3431,H,0,4.4058094,776,746,1,0,10,1
3432,H,0,2.8902154,750,729,1,0,11,0
3433,H,1,3.7212117,732,709,1,1,9,0
3434,H,2,3.481024,721,735,1,1,10,0
3435,H,8,3.431628,713,775,1,0,9,1
3436,H,0,3.7100263,725,735,1,0,11,1
3437,H,4,3.3852093,777,771,1,0,9,0
3438,H,0,5.3055658,751,698,1,0,10,0
3439,H,2,3.2722721,785,770,1,1,10,1
3440,H,0,1.4780939,775,708,1,0,9,0
3441,H,0,1.2287694,760,769,1,0,9,1
3442,H,0,2.1381369,758,728,1,0,10,0
3443,H,7,2.9153097,797,741,1,1,12,0
3444,H,3,.03544021,735,708,1,1,10,0
3445,H,6,2.3018334,775,774,1,0,12,1
3446,H,7,1.3393588,797,762,1,1,12,1
3447,H,5,.95683253,723,730,1,1,10,0
3448,H,1,5.8489618,739,748,1,0,9,0
3449,H,2,2.3106649,770,749,1,0,11,0
3450,H,0,4.1307011,743,715,1,0,11,1
3451,H,2,3.3621328,710,713,1,1,11,0
3452,H,1,2.2399902,698,750,1,0,9,0
3453,H,0,3.051182,749,695,1,0,9,0
3454,H,0,3.1711028,772,747,1,0,9,1
3455,H,4,5.0352521,708,798,1,1,9,0
3456,H,0,3.9356501,746,761,1,0,10,1
3457,H,1,3.2912273,721,781,1,1,10,1
3458,H,0,.46914601,730,763,1,0,10,0
3459,H,3,1.3385226,767,742,1,1,10,1
3460,H,0,3.2783413,737,772,1,0,9,0
3461,H,1,4.7702909,702,720,1,0,10,1
3462,H,1,.53786343,794,763,1,1,9,1
3463,H,7,3.8559749,796,781,1,1,12,0
3464,H,6,3.3644972,799,788,1,0,12,1
3465,H,0,3.1194608,761,726,1,0,9,0
3466,H,3,6.2746134,806,728,1,0,12,1
3467,H,1,4.2504349,803,791,1,0,11,0
3468,H,8,6.7353182,766,717,1,1,10,1
3469,H,9,3.3708155,692,754,1,1,11,0
3470,H,2,3.5932889,735,739,1,0,10,0
3471,H,4,1.7356327,789,728,1,0,10,0
3472,H,0,4.0602207,730,798,1,0,11,1
3473,H,4,2.554143,700,774,1,1,10,1
3474,H,5,4.101172,738,721,1,1,10,1
3475,H,0,2.5108526,758,759,1,0,9,0
3476,H,1,4.1207056,763,787,1,0,9,0
3477,H,9,.010470515,771,732,1,1,12,0
3478,H,4,5.1185765,762,685,1,1,9,0
3479,H,0,1.8030756,748,769,1,0,9,0
3480,H,2,5.0304537,730,791,1,1,10,0
3481,H,0,3.3638878,786,720,1,0,11,1
3482,H,1,5.0269437,696,813,1,0,11,0
3483,H,0,3.4553144,719,760,1,0,10,1
3484,H,6,3.2787719,766,765,1,1,11,1
3485,H,1,1.5462879,747,734,1,0,11,0
3486,H,3,4.0381837,712,741,1,0,9,0
3487,H,3,.86524481,773,762,1,1,10,1
3488,H,0,3.7930186,766,771,1,0,10,0
3489,H,6,2.0187368,825,738,1,0,12,1
3490,H,8,1.6949517,734,705,1,1,10,0
3491,H,0,2.3641589,775,741,1,0,11,1
3492,H,0,5.0750933,786,765,1,0,11,0
3493,H,0,2.1802468,783,766,1,0,11,0
3494,H,6,5.208272,753,783,1,1,11,0
3495,H,0,4.0006533,695,724,1,0,10,1
3496,H,0,6.4192405,786,744,1,0,10,1
3497,H,5,4.2435031,778,749,1,1,9,1
3498,H,3,3.1749992,819,700,1,1,9,0
3499,H,1,3.8113933,777,801,1,0,9,1
3500,H,3,2.5982904,727,749,1,0,11,0
3501,H,2,3.6543655,752,754,1,0,10,0
3502,H,6,1.6250538,754,777,1,1,12,1
3503,H,0,.99509752,760,737,1,0,9,0
3504,H,4,2.9849398,781,715,1,0,12,1
3505,H,2,2.1279156,764,745,1,1,9,0
3506,H,1,.094331793,761,796,1,0,9,0
3507,H,7,3.2444556,712,754,1,1,12,0
3508,H,0,4.9077015,739,804,1,0,9,1
3509,H,2,.81857455,714,756,1,0,10,1
3510,H,3,.73867506,699,716,1,0,12,1
3511,H,6,4.81847,777,777,1,1,10,1
3512,H,5,2.732583,708,682,1,1,11,0
3513,H,5,2.273751,754,777,1,0,12,1
3514,H,0,4.1038013,743,726,1,0,10,1
3515,H,1,2.7530367,725,686,1,0,9,0
3516,H,3,2.9229906,714,778,1,1,10,1
3517,H,3,2.1481993,762,748,1,0,11,1
3518,H,0,3.7374699,769,800,1,0,9,0
3519,H,0,2.4660144,752,766,1,0,9,0
3520,H,0,1.8962111,716,744,1,0,9,1
3521,H,0,4.4254494,782,779,1,0,9,1
3522,H,0,4.1123447,779,708,1,0,10,1
3523,H,0,1.2589433,783,820,1,0,9,0
3524,H,2,2.5586529,767,780,1,1,10,1
3525,H,5,3.2162426,775,710,1,0,12,1
3526,H,2,3.9325905,754,703,1,1,10,0
3527,H,0,2.8912706,710,745,1,0,9,1
3528,H,1,5.8436842,771,713,1,0,10,1
3529,H,5,2.1765118,718,791,1,1,11,0
3530,H,0,1.70943,707,719,1,0,10,0
3531,H,1,4.0294561,727,792,1,0,9,1
3532,H,5,3.1121221,783,760,1,1,10,1
3533,H,4,3.1468983,731,737,1,0,12,1
3534,H,2,2.8852191,738,741,1,0,11,0
3535,H,2,2.8504846,785,749,1,1,10,0
3536,H,3,.26392481,787,751,1,1,9,1
3537,H,4,2.3636618,764,734,1,1,9,1
3538,H,2,5.4158568,690,779,1,1,9,0
3539,H,1,3.0684369,765,774,1,0,11,1
3540,H,1,2.4739463,782,791,1,0,10,0
3541,H,0,2.324909,821,739,1,0,10,1
3542,H,3,4.7533183,731,715,1,0,9,1
3543,H,3,4.7517505,742,714,1,1,10,0
3544,H,0,4.3613858,738,684,1,0,9,1
3545,H,0,2.3758597,723,745,1,0,10,1
3546,H,0,5.4709578,739,720,1,0,9,1
3547,H,4,3.9805298,761,728,1,0,12,1
3548,H,3,2.4739072,777,718,1,1,9,1
3549,H,3,.89501131,765,765,1,0,12,0
3550,H,7,2.3036096,752,775,1,0,12,0
3551,H,0,6.0208025,792,772,1,0,11,1
3552,H,0,2.6553683,706,715,1,0,9,0
3553,H,1,3.8094535,767,778,1,0,11,1
3554,H,4,2.9640739,806,734,1,1,11,0
3555,H,3,.13292944,745,783,1,0,12,0
3556,H,1,3.8603888,743,771,1,0,11,1
3557,H,0,1.6916285,762,808,1,0,9,1
3558,H,0,.39794415,651,839,1,0,10,0
3559,H,5,2.4116099,779,778,1,1,9,0
3560,H,2,3.6483817,790,751,1,0,10,0
3561,H,0,1.2104331,726,736,1,0,9,1
3562,H,2,1.6931627,728,745,1,1,11,1
3563,H,3,5.1565981,787,708,1,0,11,1
3564,H,3,2.8812211,737,733,1,1,9,1
3565,H,3,3.3351793,701,777,1,0,12,0
3566,H,8,3.1386888,733,781,1,0,10,0
3567,H,0,.48260662,694,778,1,0,11,1
3568,H,6,4.8437982,737,745,1,1,11,0
3569,H,2,4.1585956,809,673,1,1,10,0
3570,H,1,2.7359357,770,789,1,1,9,0
3571,H,2,2.6574466,753,750,1,1,9,1
3572,H,5,1.4409096,814,736,1,0,11,1
3573,H,3,1.2342137,735,766,1,1,10,1
3574,H,3,2.1584685,738,767,1,0,12,1
3575,H,5,4.0675502,783,746,1,1,10,1
3576,H,0,1.9130055,708,803,1,0,10,1
3577,H,0,1.4291369,654,749,1,0,9,0
3578,H,0,4.1387401,729,750,1,0,10,1
3579,H,0,5.0944328,722,706,1,0,11,1
3580,H,3,2.4522939,726,777,1,0,9,1
3581,H,4,4.6537595,727,714,1,1,9,1
3582,H,8,4.4335079,777,793,1,0,11,0
3583,H,2,1.8347124,771,747,1,1,10,1
3584,H,6,4.3971868,748,799,1,1,12,0
3585,H,0,4.0267563,737,713,1,0,9,0
3586,H,0,3.0171545,748,728,1,0,10,1
3587,H,0,1.1357425,773,779,1,0,9,0
3588,H,0,1.469715,745,735,1,0,11,1
3589,H,2,1.620171,791,755,1,0,12,1
3590,H,2,6.7487936,744,760,1,1,9,1
3591,H,0,1.1682465,768,758,1,0,10,1
3592,H,8,4.5180855,732,749,1,1,12,0
3593,H,4,4.4473157,783,728,1,1,9,0
3594,H,0,3.6110146,749,767,1,0,9,1
3595,H,4,1.2994201,795,771,1,0,9,0
3596,H,4,3.860224,733,726,1,0,11,0
3597,H,2,3.9653294,726,707,1,0,9,1
3598,H,0,3.699023,819,785,1,0,9,1
3599,H,5,1.0028697,788,739,1,1,10,0
3600,H,0,.54386026,746,738,1,0,11,0
3601,H,2,3.1996093,731,743,1,1,9,1
3602,H,0,2.8291092,720,719,1,0,9,0
3603,H,6,2.1475248,750,713,1,0,12,0
3604,H,2,2.4439368,758,784,1,1,9,0
3605,H,3,2.4552495,778,728,1,0,9,1
3606,H,3,3.4723361,809,703,1,0,12,0
3607,H,0,2.3873513,758,744,1,0,10,1
3608,H,3,1.1479198,704,761,1,1,11,1
3609,H,0,4.5069733,677,793,1,0,11,0
3610,H,4,5.1184583,776,763,1,1,11,0
3611,H,0,5.2326698,734,754,1,0,9,0
3612,H,4,1.2564735,772,751,1,0,12,1
3613,H,4,3.6551144,742,734,1,0,11,1
3614,H,1,3.338557,768,712,1,0,11,1
3615,H,3,2.5150585,741,741,1,0,9,1
3616,H,3,2.4759712,727,733,1,0,12,1
3617,H,0,2.4741263,745,725,1,0,9,0
3618,H,1,1.569911,725,757,1,0,9,1
3619,H,5,2.3590791,805,742,1,1,9,1
3620,H,4,4.0857911,736,717,1,1,9,1
3621,H,8,1.6553421,772,807,1,1,12,0
3622,H,3,3.2086751,762,712,1,1,10,1
3623,H,3,3.4386215,768,752,1,0,11,1
3624,H,0,.88183016,761,791,1,0,11,0
3625,H,4,3.0739028,747,720,1,1,10,0
3626,H,3,3.9742501,804,693,1,0,10,1
3627,H,0,3.2558815,802,784,1,0,9,0
3628,H,3,5.8307834,769,762,1,0,11,1
3629,H,6,4.4602189,703,773,1,1,9,1
3630,H,3,1.9936271,759,710,1,1,9,0
3631,H,4,2.8279386,745,718,1,1,9,1
3632,H,0,1.2692661,749,705,1,0,11,1
3633,H,5,3.1268508,714,720,1,0,9,0
3634,H,4,1.6143243,734,703,1,1,10,1
3635,H,1,2.1279206,759,766,1,1,9,1
3636,H,7,.57019061,746,784,1,0,10,0
3637,H,1,2.8076322,757,792,1,0,9,0
3638,H,2,2.4367218,709,751,1,1,11,1
3639,H,0,.83532196,739,732,1,0,9,0
3640,H,0,1.825214,794,771,1,0,9,1
3641,H,0,2.0885119,801,722,1,0,9,1
3642,H,0,2.4386942,724,696,1,0,10,0
3643,H,1,3.9863076,785,795,1,0,9,0
3644,H,0,.063491099,746,751,1,0,10,0
3645,H,3,2.5349052,765,740,1,1,10,0
3646,H,0,3.3587039,741,737,1,0,9,1
3647,H,0,5.4552584,803,716,1,0,10,1
3648,H,3,3.9225307,760,727,1,1,10,0
3649,H,0,3.973896,708,760,1,0,10,0
3650,H,3,4.3712258,686,740,1,1,9,1
3651,H,1,4.0565858,744,732,1,1,10,1
3652,H,5,2.9297016,790,756,1,0,9,0
3653,H,0,3.2463851,732,784,1,0,11,0
3654,H,1,.0083483336,793,737,1,0,10,1
3655,H,0,4.1189022,697,735,1,0,9,0
3656,H,3,4.4738474,717,788,1,0,9,1
3657,H,0,4.7547898,731,814,1,0,11,1
3658,H,0,2.0284572,741,784,1,0,9,0
3659,H,5,2.5672531,730,689,1,0,12,0
3660,H,1,1.0956259,815,747,1,0,10,0
3661,H,11,2.3287327,740,766,1,1,11,1
3662,H,4,3.8611321,721,749,1,1,11,1
3663,H,0,.81663001,760,708,1,0,9,0
3664,H,6,4.8664508,736,773,1,1,12,0
3665,H,1,2.9835672,747,747,1,0,11,0
3666,H,1,2.6059353,769,745,1,0,11,0
3667,H,2,4.9688945,803,766,1,1,10,1
3668,H,1,2.2553701,744,676,1,1,10,1
3669,H,7,4.7056894,769,747,1,0,11,0
3670,H,10,3.9606917,740,701,1,1,10,0
3671,H,0,1.4961085,735,771,1,0,10,1
3672,H,7,1.6827986,767,752,1,1,9,0
3673,H,3,1.3301296,724,755,1,1,10,0
3674,H,3,2.5720253,739,716,1,1,10,1
3675,H,3,2.8312755,737,733,1,1,9,0
3676,H,3,2.259274,729,683,1,1,10,0
3677,H,5,2.4300356,719,763,1,1,9,0
3678,H,2,4.4827499,775,776,1,1,10,0
3679,H,6,4.3402104,756,769,1,1,9,0
3680,H,3,1.901599,724,732,1,0,12,0
3681,H,3,3.0810139,707,754,1,0,12,1
3682,H,0,2.3379841,743,770,1,0,9,1
3683,H,0,1.7577133,800,769,1,0,9,0
3684,H,0,2.5189197,734,747,1,0,10,1
3685,H,5,1.5763456,730,708,1,1,12,1
3686,H,0,4.5052614,761,699,1,0,10,0
3687,H,6,1.21661,693,814,1,1,11,1
3688,H,3,5.2911267,749,760,1,0,9,0
3689,H,4,4.2831411,739,760,1,1,9,1
3690,H,1,2.1480148,701,711,1,1,10,1
3691,H,3,4.963182,776,733,1,0,11,0
3692,H,0,3.5801308,721,752,1,0,10,0
3693,H,0,5.8667536,773,768,1,0,9,1
3694,H,5,5.9191303,813,736,1,1,9,0
3695,H,0,2.2654839,730,760,1,0,9,0
3696,H,8,2.470073,740,751,1,1,12,1
3697,H,3,2.6750309,720,718,1,1,11,0
3698,H,2,4.0715718,723,691,1,1,10,0
3699,H,8,5.9660821,760,760,1,0,12,0
3700,H,0,2.4914722,742,799,1,0,10,0
3701,H,0,4.0623302,787,723,1,0,10,0
3702,H,0,2.8438845,787,715,1,0,10,0
3703,H,7,4.2540107,779,761,1,1,9,1
3704,H,1,1.3170476,706,708,1,0,10,1
3705,H,0,3.1672516,731,780,1,0,9,1
3706,H,1,1.0574149,814,712,1,0,9,0
3707,H,3,2.2261558,745,721,1,0,9,0
3708,H,2,1.6244476,746,708,1,1,10,0
3709,H,0,.12010125,759,746,1,0,10,0
3710,H,6,6.8379288,844,712,1,1,12,0
3711,H,1,2.3841317,771,733,1,0,10,0
3712,H,0,3.4701812,724,779,1,0,9,1
3713,H,5,3.9776802,758,752,1,1,10,1
3714,H,3,4.4199767,767,732,1,0,12,1
3715,H,0,4.135849,766,751,1,0,9,1
3716,H,8,3.230094,770,745,1,1,10,0
3717,H,0,4.223043,782,830,1,0,11,0
3718,H,3,2.1663778,716,796,1,1,9,1
3719,H,0,1.4154404,770,777,1,0,9,1
3720,H,1,5.0682492,778,754,1,0,10,0
3721,H,1,1.5654509,773,734,1,0,10,1
3722,H,8,5.0811377,717,705,1,0,11,0
3723,H,1,2.724709,734,812,1,1,10,1
3724,H,0,2.9053841,766,723,1,0,9,1
3725,H,0,2.102108,727,746,1,0,9,1
3726,H,2,1.5431978,700,699,1,1,9,0
3727,H,2,4.6446023,768,784,1,1,9,0
3728,H,2,3.2741401,726,756,1,0,10,1
3729,H,0,4.3609004,797,709,1,0,11,1
3730,H,6,3.5556505,714,742,1,1,12,0
3731,H,3,3.5050759,741,801,1,1,11,1
3732,H,2,2.1001127,730,772,1,0,10,1
3733,H,4,4.4104075,758,710,1,1,10,1
3734,H,4,.34328154,749,751,1,1,10,0
3735,H,11,2.3989797,742,817,1,1,12,0
3736,H,0,1.691417,749,761,1,0,10,1
3737,H,0,2.9351492,746,712,1,0,10,0
3738,H,0,.29048324,753,732,1,0,10,0
3739,H,4,4.7306218,697,751,1,1,10,0
3740,H,0,3.9532011,759,715,1,0,9,0
3741,H,1,3.3074965,782,766,1,0,9,0
3742,H,4,2.2421412,784,793,1,1,9,1
3743,H,0,3.0332172,733,768,1,0,10,1
3744,H,1,1.5586182,738,803,1,1,9,1
3745,H,5,1.3305621,826,787,1,1,9,1
3746,H,9,1.5812413,754,715,1,1,12,1
3747,H,2,5.3971062,737,661,1,0,9,1
3748,H,4,3.9820805,772,720,1,0,11,0
3749,H,0,5.1444368,770,762,1,0,10,0
3750,H,6,3.5052626,758,755,1,1,12,1
3751,H,1,3.3892109,696,719,1,0,9,1
3752,H,1,2.3856583,754,761,1,0,10,0
3753,H,0,2.3668957,738,771,1,0,11,0
3754,H,4,1.6609282,744,779,1,0,12,1
3755,H,3,3.2187948,723,743,1,0,12,0
3756,H,0,3.1678505,741,744,1,0,11,1
3757,H,0,2.9308505,779,736,1,0,9,0
3758,H,4,4.4550672,736,769,1,1,11,0
3759,H,2,3.2498143,768,750,1,1,9,1
3760,H,6,1.7109547,788,766,1,1,12,1
3761,H,0,1.8822141,707,738,1,0,9,0
3762,H,0,4.378634,756,768,1,0,11,0
3763,H,0,3.4992352,704,738,1,0,10,0
3764,H,0,.46700567,794,706,1,0,10,0
3765,H,10,4.7695055,729,755,1,1,12,0
3766,H,4,3.0988719,734,743,1,0,12,1
3767,H,1,3.9724491,758,755,1,0,9,1
3768,H,6,2.0913038,763,680,1,1,11,1
3769,H,0,3.9516516,743,773,1,0,10,0
3770,H,4,2.7898295,777,734,1,1,10,1
3771,H,0,2.8398004,764,699,1,0,10,0
3772,H,9,2.1071873,785,740,1,1,10,0
3773,H,1,1.1846439,762,804,1,0,11,0
3774,H,0,2.5095499,750,754,1,0,9,1
3775,H,5,3.3444376,798,753,1,1,12,1
3776,H,2,4.4189868,755,776,1,1,10,0
3777,H,9,1.864362,771,784,1,1,12,0
3778,H,3,2.5671551,712,691,1,1,10,0
3779,H,2,2.1273735,743,738,1,0,12,1
3780,H,4,1.475158,742,748,1,1,11,1
3781,H,2,3.3229582,689,726,1,1,9,0
3782,H,0,1.2423116,748,745,1,0,10,1
3783,H,1,3.8241682,738,780,1,0,9,0
3784,H,8,3.6578474,752,738,1,1,11,1
3785,H,0,3.2630713,771,770,1,0,10,1
3786,H,2,6.1488886,718,808,1,1,10,1
3787,H,2,2.8592401,760,728,1,1,9,0
3788,H,0,7.309444,741,735,1,0,10,1
3789,H,7,2.5552948,707,758,1,1,11,1
3790,H,11,3.9962299,758,734,1,1,12,1
3791,H,3,2.3571239,749,765,1,1,11,1
3792,H,0,2.3904259,766,770,1,0,11,1
3793,H,2,5.4123716,752,724,1,0,11,0
3794,H,9,2.5330338,750,745,1,0,12,1
3795,H,0,2.9258466,729,756,1,0,10,0
3796,H,5,1.1343718,765,751,1,0,9,1
3797,H,11,1.3185462,753,708,1,1,12,1
3798,H,2,4.969286,775,762,1,1,9,1
3799,H,0,2.7647631,687,753,1,0,9,0
3800,H,0,1.7620301,776,765,1,0,9,1
3801,H,0,2.0717888,763,719,1,0,11,1
3802,H,0,2.0959966,771,755,1,0,9,0
3803,H,2,3.8922217,710,789,1,1,9,1
3804,H,0,4.3231049,747,751,1,0,10,0
3805,H,10,2.8157492,750,729,1,1,12,0
3806,H,1,2.1030545,753,800,1,0,9,0
3807,H,0,4.0557351,788,817,1,0,9,1
3808,H,2,2.6543117,747,731,1,0,10,0
3809,H,0,1.9611855,781,776,1,0,9,1
3810,H,2,2.7994919,701,795,1,1,9,1
3811,H,1,1.4980973,694,774,1,0,9,1
3812,H,2,6.0979853,713,771,1,0,9,1
3813,H,2,1.0537131,723,760,1,0,10,0
3814,H,0,.47060898,815,717,1,0,11,1
3815,H,2,3.7226787,790,757,1,1,10,1
3816,H,3,3.5402708,704,760,1,1,10,0
3817,H,2,4.2673473,763,744,1,0,11,1
3818,H,0,3.4561362,762,766,1,0,10,0
3819,H,1,1.3603206,780,823,1,0,9,1
3820,H,0,1.6581454,776,808,1,0,9,0
3821,H,0,1.0618048,732,715,1,0,11,0
3822,H,0,3.9589832,727,770,1,0,10,0
3823,H,1,1.6491907,732,732,1,1,9,1
3824,H,0,1.9720235,807,771,1,0,10,0
3825,H,5,3.3789892,724,768,1,1,9,0
3826,H,6,2.3516829,753,775,1,0,9,0
3827,H,2,1.5620289,806,751,1,1,11,1
3828,H,2,6.4437323,780,772,1,1,10,0
3829,H,0,1.6599495,727,756,1,0,9,0
3830,H,3,2.6347284,777,745,1,1,9,1
3831,H,2,1.2357789,798,784,1,1,9,0
3832,H,0,4.5595036,709,740,1,0,10,1
3833,H,1,2.0223424,706,713,1,1,10,0
3834,H,7,2.9648094,692,713,1,1,12,0
3835,H,3,1.6973361,694,803,1,1,11,0
3836,H,4,2.3172758,766,768,1,1,9,0
3837,H,5,3.0169652,684,742,1,1,10,1
3838,H,2,3.759661,746,730,1,1,10,1
3839,H,0,1.0624199,751,673,1,0,9,1
3840,H,0,4.8021483,773,748,1,0,9,1
3841,H,1,4.8195133,706,778,1,1,10,1
3842,H,2,2.7252877,771,739,1,0,9,0
3843,H,0,4.0901842,732,755,1,0,10,0
3844,H,0,4.2624121,698,766,1,0,9,1
3845,H,3,2.3718731,787,756,1,1,11,1
3846,H,2,1.1240656,804,723,1,0,11,0
3847,H,0,4.2501903,758,738,1,0,10,0
3848,H,1,3.6062956,687,778,1,0,11,1
3849,H,4,5.0154195,760,673,1,1,11,0
3850,H,3,2.901366,763,731,1,0,12,1
3851,H,0,3.0427473,779,783,1,0,9,0
3852,H,0,6.2013655,761,743,1,0,9,0
3853,H,3,2.2679868,775,752,1,1,11,1
3854,H,0,2.8054726,740,713,1,0,11,1
3855,H,1,2.1585736,778,742,1,1,10,1
3856,H,1,4.7161779,664,769,1,1,9,0
3857,H,6,1.4075607,719,766,1,1,9,0
3858,H,1,1.5488516,703,752,1,1,9,1
3859,H,10,3.1125717,722,759,1,1,9,0
3860,H,2,3.3566716,711,760,1,1,10,0
3861,H,9,1.503608,755,806,1,0,12,1
3862,H,3,.96277356,744,752,1,1,10,0
3863,H,11,3.2129014,781,791,1,1,11,1
3864,H,0,2.4114347,726,754,1,0,10,1
3865,H,2,5.1460071,750,822,1,1,10,0
3866,H,5,1.7561362,809,735,1,0,10,0
3867,H,1,3.734174,739,733,1,1,10,0
3868,H,0,3.1049438,695,742,1,0,10,1
3869,H,6,5.3820982,709,732,1,0,10,1
3870,H,4,5.1862636,712,735,1,1,10,1
3871,H,4,4.3617125,752,689,1,1,11,1
3872,H,0,4.2289081,712,733,1,0,9,0
3873,H,1,3.6089454,772,778,1,0,11,1
3874,H,1,4.1780462,743,772,1,0,11,1
3875,H,7,4.5901871,712,785,1,1,12,0
3876,H,3,4.6855321,817,699,1,0,12,0
3877,H,0,2.1262472,734,803,1,0,11,1
3878,H,6,3.874388,745,791,1,1,11,0
3879,H,6,2.3576925,783,772,1,0,10,0
3880,H,5,2.1423919,714,794,1,0,12,0
3881,H,2,1.2545849,766,744,1,1,9,1
3882,H,3,2.051141,707,752,1,0,12,0
3883,H,0,3.3651419,776,822,1,0,11,0
3884,H,2,1.929106,757,747,1,0,10,1
3885,H,2,4.5027571,747,749,1,1,10,0
3886,H,0,2.9094255,801,705,1,0,11,1
3887,H,0,2.78702,711,758,1,0,9,1
3888,H,3,1.8518763,782,743,1,0,10,1
3889,H,4,1.6099435,768,721,1,0,12,1
3890,H,0,3.7981453,720,779,1,0,10,1
3891,H,4,6.6359324,748,702,1,0,12,0
3892,H,12,2.4309251,782,819,1,1,12,0
3893,H,1,3.5529139,698,730,1,1,10,1
3894,H,0,3.0586238,721,711,1,0,9,1
3895,H,0,4.585392,776,774,1,0,9,1
3896,H,3,2.2766774,722,749,1,0,12,0
3897,H,0,2.3733797,726,681,1,0,10,1
3898,H,3,3.448838,730,824,1,0,9,1
3899,H,2,.75285995,796,766,1,1,11,0
3900,H,0,4.4527674,689,747,1,0,10,0
3901,H,0,2.7296901,776,714,1,0,10,0
3902,H,0,3.5932684,753,750,1,0,11,1
3903,H,6,4.7409797,766,748,1,1,12,0
3904,H,6,1.4887656,750,733,1,1,12,1
3905,H,2,4.4673119,766,727,1,0,10,1
3906,H,0,5.1011372,730,718,1,0,9,0
3907,H,3,1.5379251,712,748,1,0,11,1
3908,H,3,3.1669605,753,696,1,1,10,1
3909,H,3,3.8642871,773,731,1,1,9,0
3910,H,3,1.6578577,726,739,1,0,11,0
3911,H,1,2.5931325,691,792,1,0,9,0
3912,H,4,3.7730496,770,745,1,0,12,0
3913,H,3,4.4971242,761,727,1,1,10,0
3914,H,3,2.2379346,760,760,1,0,12,0
3915,H,0,2.6615171,725,815,1,0,10,1
3916,H,2,.8721292,717,755,1,1,9,1
3917,H,6,5.4624119,812,798,1,1,9,0
3918,H,0,3.0293837,802,726,1,0,9,1
3919,H,3,3.3848517,772,759,1,0,11,1
3920,H,3,3.9568429,760,786,1,1,9,0
3921,H,0,4.0100751,690,709,1,0,9,1
3922,H,0,3.7039933,774,787,1,0,9,1
3923,H,2,2.2913735,760,755,1,1,10,1
3924,H,0,5.0565033,790,749,1,0,9,0
3925,H,1,3.0324612,741,762,1,0,10,0
3926,H,1,3.9490771,721,740,1,0,11,1
3927,H,6,3.2294259,760,699,1,1,12,1
3928,H,0,5.0566688,671,772,1,0,9,1
3929,H,3,3.9578173,718,762,1,1,11,1
3930,H,0,1.2269551,762,714,1,0,10,0
3931,H,3,1.0945374,757,779,1,1,10,1
3932,H,0,4.3706913,722,737,1,0,10,0
3933,H,0,1.1198744,692,727,1,0,9,1
3934,H,5,4.0708919,734,729,1,0,9,1
3935,H,0,1.6052873,781,735,1,0,11,1
3936,H,0,3.8007228,767,774,1,0,10,0
3937,H,0,3.2489445,743,818,1,0,11,1
3938,H,2,2.3613911,740,725,1,1,10,1
3939,H,0,3.2715831,720,788,1,0,9,1
3940,H,2,4.2564425,714,808,1,0,11,1
3941,H,5,2.8102729,787,745,1,0,11,1
3942,H,0,3.2622035,761,722,1,0,10,1
3943,H,4,4.5377021,717,786,1,1,9,0
3944,H,7,2.9329402,784,755,1,1,11,0
3945,H,7,4.2732363,696,735,1,0,11,0
3946,H,0,4.5346241,772,790,1,0,9,1
3947,H,10,1.1768953,721,734,1,1,10,0
3948,H,4,.54780573,748,729,1,0,12,0
3949,H,0,.54184997,737,763,1,0,9,1
3950,H,1,3.1888947,768,736,1,1,9,1
3951,H,0,4.9173269,776,823,1,0,9,1
3952,H,4,2.1767642,743,768,1,0,11,1
3953,H,0,4.8381138,760,806,1,0,9,0
3954,H,0,3.7435055,754,736,1,0,10,0
3955,H,0,6.5943522,738,781,1,0,9,0
3956,H,4,1.1022068,722,763,1,1,10,0
3957,H,0,.77433908,760,732,1,0,9,1
3958,H,0,2.5334566,705,754,1,0,10,0
3959,H,0,.12316909,760,758,1,0,9,0
3960,H,0,4.8999047,767,746,1,0,10,0
3961,H,1,2.2158062,759,699,1,1,9,1
3962,H,0,2.7617829,826,708,1,0,9,0
3963,H,6,1.0155891,791,780,1,1,12,0
3964,H,5,4.5588665,747,816,1,0,12,0
3965,H,0,4.1871214,716,809,1,0,11,0
3966,H,0,3.0898545,775,708,1,0,9,1
